Downloaded from https://mol.org on Jun 23, 2022. Inclusive species list based on approximate intersections with Political boundary polygon for the Kosovo region. 


"Scientific Name","Common Name","Family","Taxonomic Group"
"Acrocephalus schoenobaenus","Sedge Warbler","Sylviidae","Birds"
"Falco cherrug","Saker Falcon","Falconidae","Birds"
"Milvus milvus","Red Kite","Accipitridae","Birds"
"Sylvia hortensis","Orphean Warbler","Sylviidae","Birds"
"Hirundo rustica","Barn Swallow","Hirundinidae","Birds"
"Tringa nebularia","Greenshank","Scolopacidae","Birds"
"Sylvia melanocephala","Sardinian Warbler","Sylviidae","Birds"
"Lanius excubitor","Great Grey Shrike","Laniidae","Birds"
"Ardea purpurea","Purple Heron","Ardeidae","Birds"
"Pluvialis squatarola","Grey Plover","Charadriidae","Birds"
"Asio otus","Long-Eared Owl","Strigidae","Birds"
"Sitta europaea","Wood Nuthatch","Sittidae","Birds"
"Bubo bubo","Eurasian Eagle Owl","Strigidae","Birds"
"Chlidonias niger","Black Tern","Laridae","Birds"
"Alauda arvensis","Skylark","Alaudidae","Birds"
"Aythya nyroca","Ferruginous Pochard","Anatidae","Birds"
"Miliaria calandra","Corn Bunting","Emberizidae","Birds"
"Hieraaetus pennatus","Booted Eagle","Accipitridae","Birds"
"Motacilla alba","White Wagtail","Motacillidae","Birds"
"Podiceps nigricollis","Black-Necked Grebe","Podicipedidae","Birds"
"Carduelis cannabina","Common Linnet","Fringillidae","Birds"
"Phylloscopus collybita","Chiffchaff","Sylviidae","Birds"
"Saxicola rubetra","Whinchat","Muscicapidae","Birds"
"Porzana porzana","Spotted Crake","Rallidae","Birds"
"Phylloscopus bonelli","Bonelli's Warbler","Sylviidae","Birds"
"Anas crecca","Common Teal","Anatidae","Birds"
"Carduelis carduelis","European Goldfinch","Fringillidae","Birds"
"Remiz pendulinus","Eurasian Penduline Tit","Remizidae","Birds"
"Gyps fulvus","European Griffon Vulture","Accipitridae","Birds"
"Montifringilla nivalis","White-Winged Snowfinch","Passeridae","Birds"
"Anser erythropus","Lesser White-Fronted Goose","Anatidae","Birds"
"Nycticorax nycticorax","Black-Crowned Night-Heron","Ardeidae","Birds"
"Jynx torquilla","Eurasian Wryneck","Picidae","Birds"
"Ciconia ciconia","White Stork","Ciconiidae","Birds"
"Strix uralensis","Ural Owl","Strigidae","Birds"
"Sterna sandvicensis","Sandwich Tern","Laridae","Birds"
"Phylloscopus sibilatrix","Wood Warbler","Sylviidae","Birds"
