Downloaded from https://mol.org on Jun 20, 2022. Inclusive species list based on approximate intersections with Political boundary polygon for the Yukon region. 


"Scientific Name","Common Name","Family","Taxonomic Group"
"Salvelinus malma","Dolly Varden","Salmonidae","Fishes"
"Coregonus pidschian","Bottom Whitefish","Salmonidae","Fishes"
"Oncorhynchus keta","Chum Salmon","Salmonidae","Fishes"
"Oncorhynchus tshawytscha","Chinook Salmon","Salmonidae","Fishes"
"Chrosomus eos","Northern Redbelly Dace","Cyprinidae","Fishes"
"Notropis atherinoides","Emerald Shiner","Cyprinidae","Fishes"
"Hypomesus olidus","Pond Smelt","Osmeridae","Fishes"
"Catostomus catostomus","Longnose Sucker","Catostomidae","Fishes"
"Entosphenus tridentatus","Pacific Lamprey","Petromyzontidae","Fishes"
"Pungitius pungitius","Nine-Spined Stickleback","Gasterosteidae","Fishes"
"Coregonus sardinella","Least Cisco","Salmonidae","Fishes"
"Coregonus nasus","Large Bottom Whitefish","Salmonidae","Fishes"
"Oncorhynchus nerka","Sockeye Salmon","Salmonidae","Fishes"
"Oncorhynchus clarkii","Cutthroat Trout","Salmonidae","Fishes"
"Salvelinus alpinus","Arctic Charr","Salmonidae","Fishes"
"Cottus asper","Prickly Sculpin","Cottidae","Fishes"
"Coregonus artedi","Cisco","Salmonidae","Fishes"
"Acipenser transmontanus","White Sturgeon","Acipenseridae","Fishes"
"Salvelinus confluentus","Bull Trout","Salmonidae","Fishes"
"Thymallus arcticus","Arctic Grayling","Salmonidae","Fishes"
"Rhinichthys cataractae","Longnose Dace","Cyprinidae","Fishes"
"Salvelinus namaycush","Lake Trout","Salmonidae","Fishes"
"Lethenteron camtschaticum","Arctic Lamprey","Petromyzontidae","Fishes"
"Oncorhynchus kisutch","Coho Salmon","Salmonidae","Fishes"
"Oeneis melissa","Melissa Arctic","Nymphalidae","Butterflies"
"Phyciodes morpheus","null","Nymphalidae","Butterflies"
"Parnassius eversmanni","Eversmann's Parnassian","Papilionidae","Butterflies"
"Hesperia dacotae","Dakota Skipper","Hesperiidae","Butterflies"
"Pyrgus centaurae","null","Hesperiidae","Butterflies"
"Erebia dabanensis","Four-Dotted Alpine","Nymphalidae","Butterflies"
"Oeneis bore","Arctic Grayling","Nymphalidae","Butterflies"
"Boloria improba","Dingy Fritillary","Nymphalidae","Butterflies"
"Plebejus optilete","Cranberry Blue","Lycaenidae","Butterflies"
"Parnassius phoebus","Small Apollo","Papilionidae","Butterflies"
"Plebejus idas","Idas Blue","Lycaenidae","Butterflies"
"Boloria bellona","Meadow Fritillary","Nymphalidae","Butterflies"
"Carterocephalus palaemon","Arctic Skipper","Hesperiidae","Butterflies"
"Colias philodice","Clouded Sulphur","Pieridae","Butterflies"
"Polygonia gracilis","Hoary Comma","Nymphalidae","Butterflies"
"Vanessa cardui","Painted Lady","Nymphalidae","Butterflies"
"Hesperia comma","Common Branded Skipper","Hesperiidae","Butterflies"
"Boloria selene","Silver-Bordered Fritillary","Nymphalidae","Butterflies"
"Parnassius clodius","Clodius Parnassian","Papilionidae","Butterflies"
"Limenitis arthemis","Red-Spotted Admiral","Nymphalidae","Butterflies"
"Speyeria mormonia","Mormon Fritillary","Nymphalidae","Butterflies"
"Boloria astarte","Astarte Fritillary","Nymphalidae","Butterflies"
"Oeneis jutta","Jutta Arctic","Nymphalidae","Butterflies"
"Oeneis alpina","Sentinel Arctic","Nymphalidae","Butterflies"
"Lycaena helloides","Purplish Copper","Lycaenidae","Butterflies"
"Glaucopsyche lygdamus","Silvery Blue","Lycaenidae","Butterflies"
"Papilio machaon","Swallowtail","Papilionidae","Butterflies"
"Colias pelidne","Pelidne Sulphur","Pieridae","Butterflies"
"Colias palaeno","Palaeno Sulphur","Pieridae","Butterflies"
"Erynnis persius","Persius Dusky-Wing","Hesperiidae","Butterflies"
"Pieris virginiensis","West Virginia White","Pieridae","Butterflies"
"Speyeria atlantis","Atlantis Fritillary","Nymphalidae","Butterflies"
"Nymphalis antiopa","Mourning Cloak","Nymphalidae","Butterflies"
"Vanessa atalanta","Red Admiral","Nymphalidae","Butterflies"
"Colias nastes","Labrador Sulphur","Pieridae","Butterflies"
"Pieris napi","Gray-Veined White","Pieridae","Butterflies"
"Oeneis chryxus","Ivallda Arctic","Nymphalidae","Butterflies"
"Erebia epipsodea","Common Alpine","Nymphalidae","Butterflies"
"Lycaena mariposa","Mariposa Copper","Lycaenidae","Butterflies"
"Callophrys augustus","null","Lycaenidae","Butterflies"
"Nymphalis vaualbum","Compton Tortoiseshell","Nymphalidae","Butterflies"
"Colias alexandra","Queen Alexandra's Sulphur","Pieridae","Butterflies"
"Erebia rossii","Ross' Alpine","Nymphalidae","Butterflies"
"Polygonia satyrus","Satyr Anglewing","Nymphalidae","Butterflies"
"Pieris callidice","null","Pieridae","Butterflies"
"Erebia kozhantshikovi","Reddish Alpine","Nymphalidae","Butterflies"
"Erebia theano","Theano Alpine","Nymphalidae","Butterflies"
"Pieris rapae","Cabbage White","Pieridae","Butterflies"
"Polygonia faunus","Faun","Nymphalidae","Butterflies"
"Aguna asander","Gold-Spotted Aguna","Hesperiidae","Butterflies"
"Erebia disa","Disa Alpine","Nymphalidae","Butterflies"
"Oeneis uhleri","Uhler's Arctic","Nymphalidae","Butterflies"
"Euchloe creusa","Northern Marble","Pieridae","Butterflies"
"Erynnis icelus","Dreamy Dusky-Wing","Hesperiidae","Butterflies"
"Erebia discoidalis","Red-Disked Alpine","Nymphalidae","Butterflies"
"Boloria napaea","Mountain Fritillary","Nymphalidae","Butterflies"
"Plebejus saepiolus","Greenish Blue","Lycaenidae","Butterflies"
"Boloria freija","Freija Fritillary","Nymphalidae","Butterflies"
"Pieris sisymbrii","null","Pieridae","Butterflies"
"Nymphalis milberti","Milbert's Tortoiseshell","Nymphalidae","Butterflies"
"Celastrina argiolus","Spring/Summer Azure","Lycaenidae","Butterflies"
"Danaus plexippus","Monarch","Nymphalidae","Butterflies"
"Anthocharis sara","Sara Orangetip","Pieridae","Butterflies"
"Oeneis polixenes","Polixenes Arctic","Nymphalidae","Butterflies"
"Colias scudderi","Scudder's Sulphur","Pieridae","Butterflies"
"Boloria frigga","Frigga Fritillary","Nymphalidae","Butterflies"
"Everes amyntula","Western Tailed-Blue","Lycaenidae","Butterflies"
"Erebia magdalena","Magdalena Alpine","Nymphalidae","Butterflies"
"Polites draco","Draco Skipper","Hesperiidae","Butterflies"
"Lycaena phlaes","null","Lycaenidae","Butterflies"
"Euphydryas chalcedona","Variable Checkerspot","Nymphalidae","Butterflies"
"Boloria natazhati","Cryptic Fritillary","Nymphalidae","Butterflies"
"Boloria eunomia","Bog Fritillary","Nymphalidae","Butterflies"
"Phyciodes campestris","Field Crescent","Nymphalidae","Butterflies"
"Erebia occulta","Eskimo Alpine","Nymphalidae","Butterflies"
